PADDOCK_ID,OBSERVATION_DATE,TSDM,15D_AVG_DAILY_RAIN,15D_AVG_MAX_TEMP,15D_AVG_MIN_TEMP,15D_AVG_RH_TMAX,15D_AVG_RH_TMIN,15D_AVG_EVAP_SYN,15D_AVG_RADIATION
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2019-02-09,311.333333,1.3533333333332245,34.42666666666666,23.64,37.28,68.3,8.206666666666667,15.866666666666667
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2019-02-24,729.0,0.7533333333332545,38.88666666666667,22.23333333333333,19.326666666666668,47.94666666666667,11.340000000000002,26.84
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2019-03-11,835.666667,0.0399999999999939,36.58666666666667,23.24666666666667,29.133333333333333,62.77333333333333,9.133333333333333,20.453333333333333
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2019-03-26,860.0,1.6333333333332425,36.92666666666666,23.56,34.68,71.07333333333334,8.433333333333334,20.160000000000004
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2019-04-10,723.333333,12.879999999999988,28.860000000000003,17.766666666666666,44.28,82.18,5.633333333333334,18.386666666666667
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2019-04-25,1347.333333,0.0,28.53333333333333,16.506666666666668,42.07333333333334,84.88000000000001,5.260000000000001,16.64666666666667
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2019-05-10,2390.666667,1.0399999999999332,25.346666666666668,13.126666666666669,44.766666666666666,90.48,4.206666666666667,15.36
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2019-05-25,2354.666667,0.0,26.12,11.593333333333334,38.96000000000001,94.12666666666668,4.1466666666666665,14.58
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2019-06-09,2311.666667,0.0799999999999878,21.133333333333336,6.173333333333334,34.60666666666667,87.41333333333334,3.426666666666667,12.633333333333336
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2019-06-24,2161.333333,0.0066666666666606,22.826666666666664,6.540000000000001,32.20666666666667,86.93333333333334,3.3800000000000003,14.873333333333331
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2019-07-09,1755.666667,0.1466666666665939,23.660000000000004,10.506666666666668,41.5,88.86,3.22,11.3
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2019-07-24,1362.0,0.0,23.113333333333337,5.026666666666667,30.206666666666667,89.48,3.533333333333333,16.186666666666667
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2019-08-08,1277.333333,0.0133333333333212,25.5,8.213333333333335,24.62,72.44666666666667,4.266666666666667,14.713333333333336
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2019-08-23,1023.0,0.0,24.04666666666667,5.840000000000001,22.73333333333333,73.29333333333334,4.6066666666666665,19.46
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2019-09-07,878.333333,0.0,28.62,9.5,17.753333333333334,53.41333333333333,6.253333333333334,21.326666666666668
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2019-09-22,824.333333,0.0,29.360000000000003,9.013333333333334,16.8,57.17333333333333,7.126666666666667,23.41333333333333
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2019-10-07,787.333333,0.0,32.68,16.6,18.953333333333333,49.5,8.366666666666667,22.56666666666667
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2019-10-22,835.0,0.0,34.580000000000005,15.98,12.78,37.39333333333333,9.9,25.22
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2019-11-06,656.666667,7.666666666666606,31.473333333333336,18.87333333333333,31.64,63.41333333333333,8.32,21.8
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2019-11-21,754.0,0.0,35.61333333333334,17.053333333333335,14.920000000000003,44.20666666666667,11.04,29.513333333333332
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2019-12-06,760.666667,0.0599999999999757,37.03333333333333,20.980000000000004,20.226666666666667,49.09333333333334,11.26,26.65333333333333
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2019-12-21,652.666667,0.0,40.61333333333334,22.860000000000003,15.253333333333334,40.48666666666667,13.246666666666668,28.9
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2020-01-05,515.666667,0.0,40.16,25.226666666666667,22.07333333333333,51.14,12.406666666666668,27.493333333333336
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2020-01-20,459.0,2.2799999999998968,38.40666666666667,24.680000000000003,28.19333333333333,62.3,10.626666666666669,25.006666666666668
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2020-02-04,739.0,4.253333333333255,34.56666666666667,24.06,44.84000000000001,78.99333333333334,8.166666666666666,19.186666666666667
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2020-02-19,1134.333333,3.446666666666594,37.46666666666667,23.266666666666666,35.32666666666667,78.84,9.306666666666668,24.65333333333334
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2020-03-05,1290.666667,9.246666666666563,33.78,23.14666666666667,46.766666666666666,84.92,7.326666666666667,19.5
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2020-03-20,4003.0,1.966666666666606,31.4,18.1,39.24666666666667,85.43333333333335,7.326666666666667,22.23333333333333
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2020-04-04,4694.333333,0.1666666666666363,33.93333333333334,20.226666666666667,35.63333333333333,79.56,7.373333333333334,19.84
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2020-04-19,4945.333333,0.0,31.913333333333338,16.44,28.19333333333333,70.61333333333333,6.473333333333334,19.83333333333333
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2020-05-04,3803.333333,0.0,29.506666666666668,13.746666666666666,28.78666666666667,72.56,5.7733333333333325,18.326666666666664
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2020-05-19,2472.333333,0.0,27.16,12.300000000000002,28.706666666666667,71.16666666666667,4.633333333333334,15.92
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2020-06-03,2659.333333,0.9933333333333092,21.433333333333337,8.6,41.32000000000001,86.48666666666666,3.4600000000000004,13.12
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2020-06-18,1882.0,0.0533333333333151,25.39333333333333,9.953333333333337,32.78,84.98666666666668,3.6,14.4
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2020-07-03,2590.0,0.0066666666666606,23.753333333333337,7.106666666666667,32.653333333333336,92.21333333333334,3.4266666666666667,14.18
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2020-07-18,2953.0,0.0133333333333212,22.21333333333333,5.193333333333333,30.986666666666668,91.08,3.433333333333333,15.033333333333331
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2020-08-02,2994.0,0.0,23.73333333333333,6.033333333333333,28.600000000000005,86.94,3.726666666666667,15.88
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2020-08-17,2293.0,1.3866666666666485,25.02,8.860000000000001,34.12,88.92666666666668,4.406666666666667,17.053333333333335
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2020-09-01,2712.333333,0.0,26.01333333333333,7.406666666666666,19.773333333333333,63.766666666666666,5.206666666666667,20.90666666666667
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2020-09-16,2629.333333,0.0,30.26666666666667,15.000000000000002,28.60666666666667,72.61333333333333,6.666666666666667,21.093333333333337
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2020-10-01,2315.666667,3.19999999999994,29.133333333333333,15.326666666666666,29.69333333333333,65.48,6.620000000000001,20.34
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2020-10-16,2562.666667,0.5399999999999636,31.966666666666672,17.259999999999998,26.74666666666667,63.98666666666667,8.28,24.14666666666667
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2020-10-31,2218.333333,0.5133333333332909,33.03333333333333,15.493333333333334,22.24666666666667,60.473333333333336,8.82,24.76
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2020-11-15,1951.333333,0.4466666666666545,35.7,18.540000000000003,21.906666666666663,55.35333333333334,10.473333333333334,27.566666666666663
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2020-11-30,1326.0,0.0,39.373333333333335,24.3,20.540000000000003,47.81333333333334,11.893333333333334,28.733333333333334
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2020-12-15,1240.666667,0.6933333333332484,37.99333333333334,23.613333333333337,22.75333333333333,50.65333333333333,11.553333333333336,26.1
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2020-12-30,1193.0,3.4933333333332786,34.88,23.44,41.04,75.42000000000002,9.166666666666666,19.7
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2021-01-14,1283.0,3.1066666666665395,33.053333333333335,21.613333333333333,45.88666666666667,88.61999999999999,8.066666666666666,21.08
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2021-01-29,1282.0,0.5199999999999515,37.42666666666667,23.24,27.380000000000003,61.42,10.593333333333335,25.600000000000005
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2021-02-13,1180.333333,1.2066666666666,37.14666666666667,24.006666666666668,34.53333333333333,72.76666666666667,9.18,21.846666666666668
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2021-02-28,1060.0,2.0066666666665696,36.333333333333336,22.266666666666666,33.74666666666667,74.66000000000001,9.06,21.826666666666668
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2021-03-15,972.333333,1.0533333333332544,35.32000000000001,21.453333333333337,33.43333333333333,70.91333333333334,8.16,22.146666666666665
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2021-03-30,1527.666667,2.959999999999915,31.673333333333336,19.806666666666665,42.193333333333335,82.74666666666668,6.74,18.08
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2021-04-14,1490.0,3.2599999999999456,30.366666666666667,16.46,36.42,81.83333333333333,5.966666666666667,19.146666666666665
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2021-04-29,1508.333333,0.0066666666666606,29.24666666666667,13.6,27.96,72.8,5.886666666666668,17.69333333333333
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2021-05-14,1176.333333,0.2,28.093333333333337,12.06,31.60666666666667,84.61333333333333,4.806666666666668,17.113333333333333
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2021-05-29,1138.666667,0.0,25.040000000000003,9.14,27.660000000000004,74.71333333333334,4.400000000000001,15.78
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2021-06-13,1741.333333,0.133333333333303,23.226666666666667,6.6000000000000005,32.0,86.71333333333334,3.533333333333333,13.706666666666669
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2021-06-28,1917.333333,1.126666666666612,21.953333333333333,7.526666666666667,38.766666666666666,89.08,3.193333333333334,11.686666666666667
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2021-07-13,2039.333333,1.4133333333332605,21.473333333333336,7.2,40.766666666666666,94.76,3.106666666666667,14.046666666666663
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2021-07-28,1556.333333,0.0,23.75333333333333,5.753333333333333,29.453333333333333,88.33333333333334,3.62,15.613333333333337
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2021-08-12,1690.666667,0.0466666666666545,26.03333333333334,9.433333333333334,29.86666666666667,83.58666666666666,4.446666666666667,17.006666666666668
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2021-08-27,1902.666667,0.6866666666666484,26.133333333333333,9.766666666666667,26.146666666666665,72.96000000000001,4.813333333333334,19.1
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2021-09-11,1483.333333,0.0,28.34,11.36,26.64,71.70666666666668,6.02,19.780000000000005
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2021-09-26,1807.0,0.0333333333333333,30.120000000000005,12.46,18.866666666666667,55.91333333333333,7.286666666666667,23.3
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2021-10-11,1296.666667,0.566666666666606,32.40666666666667,16.293333333333333,27.05333333333333,63.85333333333334,8.040000000000001,21.86666666666667
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2021-10-26,1045.666667,0.2999999999999697,34.74,15.673333333333336,19.60666666666667,58.54,9.353333333333332,24.266666666666666
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2021-11-10,874.0,4.886666666666527,33.873333333333335,21.486666666666668,37.260000000000005,75.74000000000001,8.386666666666667,21.686666666666667
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2021-11-25,817.0,5.793333333333249,30.113333333333333,17.553333333333335,36.88666666666667,74.62666666666668,8.1,24.10666666666667
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2021-12-10,2209.666667,5.519999999999952,32.74666666666667,19.71333333333333,40.49333333333334,84.24666666666667,8.866666666666667,24.113333333333337
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2021-12-25,1973.666667,0.7266666666666121,36.88666666666666,21.093333333333337,29.78666666666667,73.94,10.78,27.6
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2022-01-09,2129.666667,1.5733333333332666,38.653333333333336,21.966666666666665,27.35333333333333,69.36,11.246666666666668,26.526666666666667
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2022-01-24,1215.666667,2.0933333333332182,38.07333333333334,24.7,32.24666666666667,67.32666666666667,10.173333333333334,21.660000000000004
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2022-02-08,1289.333333,5.593333333333218,33.14,21.38,43.8,84.26,7.64,20.16666666666667
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2022-02-23,1279.666667,1.0133333333332908,36.806666666666665,21.613333333333337,31.18,74.94000000000001,9.36,25.75333333333333
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2022-03-10,1176.0,0.0,37.74666666666667,20.946666666666665,25.633333333333333,67.00000000000001,9.646666666666668,23.30666666666667
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2022-03-25,1129.666667,0.933333333333303,35.693333333333335,20.633333333333336,30.56,72.88666666666668,8.360000000000001,22.84
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2022-04-09,837.0,2.239999999999903,32.6,18.42,37.48666666666667,85.06,6.48,19.92
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2022-04-24,1106.333333,0.1733333333333272,31.65333333333333,17.560000000000002,34.053333333333335,77.3,6.08,17.88
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2022-05-09,1481.333333,9.139999999999931,26.04666666666667,16.633333333333336,51.56000000000001,89.52666666666667,3.966666666666667,11.88
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2022-05-24,3196.666667,4.9466666666665935,24.71333333333333,15.273333333333332,56.82666666666668,96.38,3.4266666666666667,11.613333333333337
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2022-06-08,3411.0,0.2533333333332848,22.24666666666667,9.853333333333332,46.32666666666667,93.58666666666666,3.22,11.626666666666669
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2022-06-23,3339.333333,0.0,21.813333333333333,5.006666666666666,36.54666666666667,97.08,3.226666666666667,14.32666666666667
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2022-07-08,3485.666667,1.7599999999999454,19.36666666666667,7.066666666666667,51.29333333333334,98.26,2.7,11.353333333333332
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2022-07-23,3174.0,1.2733333333333272,20.646666666666665,3.9533333333333336,39.03333333333333,99.43333333333334,3.12,15.693333333333332
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2022-08-07,2799.0,0.2933333333333091,23.813333333333336,9.36,41.64,97.1,3.58,15.206666666666669
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2022-08-22,3001.333333,0.0199999999999818,23.33333333333333,5.566666666666666,30.793333333333337,92.42666666666668,4.26,17.813333333333333
d54f90a4aba145794a09808f912b5c02a413b054d26a3b375db806463d1854cb,2022-09-06,3063.0,4.186666666666588,23.30666666666667,10.306666666666668,42.35333333333334,88.85333333333332,4.213333333333334,17.453333333333333
